PGC,RA_HEC,DEC_HEC,F_ASTROM,D_v2,E_D_v2,logSFR_HECv2,logSFR_HECv2_origin,logSFR_HECv2_method,logM_star_HECv2,logM_star_HECv2_origin,logM_star_HECv2_method,Metal_v2,Metal_v2_method,U_v2,G_v2,R_v2,I_v2,Z_v2,Y_v2,U_E_v2,G_E_v2,R_E_v2,I_E_v2,Z_E_v2,Y_E_v2,Optical_phot_origin_v2,Optical_phot_QF_v2,Activity_class,Activity_class_method,SFG_prob_v2,AGN_prob_v2,LIN_prob_v2,COMP_prob_v2,PASS_prob_v2,Duplication_flag,Blending_flag,Star_contamination,WC_notes,Notes,logSFR_total,SFR_total,logM_total,M_total,sSFR,logsSFR,ID
11809,47.403824,-17.83155,1,41.3442,9.1676,-1.420066455492068,L19,FUV+WISE4,8.609933544507934,L19,SSFRLIKE,8.396142915244857,MZ/C20,,16.861840152615912,16.676942691593304,,16.068445379492672,16.9629001617432,,0.0059254687656468,0.006308690643797971,,0.00709485135114634,0.0144459996372461,MPPMPP,211211,,,,,,,,,,,,,-1.420066455492068,0.03801312244084293,8.609933544507934,4.073179454772423E8,9.332543007969876E-11,-10.030000000000001,53620
75352,82.4901,-38.302749,1,45.022464897182275,11.074142,,,,,,,,,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,,,,,53696
38423,181.684764,67.162853,0,42.252030619168735,10.553778,0.16675693448471826,L19,FUV+WISE4,10.096756934484718,L19,SSFRLIKE,8.73293693233985,MZ/C20,14.39218,13.04778,12.53385,12.18653,11.9249,12.006199836731,0.004050441,0.001715992,0.001673339,0.001672458,0.002309314,9.14999982342124E-4,SSSSSP,111111,,,,,,,,,,,,,0.16675693448471826,1.4681043804273297,10.096756934484718,1.2495594822332323E10,1.17489755493953E-10,-9.93,53712
38741,182.636949,58.304077,0,49.71302294642187,11.953272,-0.13865019224019112,L19,FUV+WISE4,10.501349807759809,L19,SSFRLIKE,8.747663367158852,O3N2/C20,15.087320327758789,13.62787914276123,12.922232627868652,12.513057708740234,12.270526885986328,,0.012559925206005573,0.0014703867491334677,0.0012068672804161906,0.001337922760285437,0.014532819390296936,,NNNNNM,111112,3.0,SoDDA,0.0065,0.0026,0.1285,0.8625,,,,,,,-0.13865019224019112,0.7266910438893827,10.501349807759809,3.1721214580484867E10,2.2908676527677744E-11,-10.64,53722
3516522,224.285234,-37.63179,0,44.69210896152739,11.012119,-1.1654822388275048,L19,WISE4,9.544517761172495,L19,W4W1,8.635740293168476,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-1.1654822388275048,0.06831526560364455,9.544517761172495,3.503626166522279E9,1.9498445997580476E-11,-10.709999999999999,53752
65797,314.4751,25.0964,0,50.238943779771276,12.051712,-0.19702307806408534,L19,FUV+WISE4,10.132976921935915,L19,SSFRLIKE,8.737347048941704,MZ/C20,16.66691,14.92644,14.04171,13.48208,13.09733,13.1518001556396,0.01293898,0.002471228,0.00207047,0.002036278,0.002756198,0.00175499997567385,SSSSSP,111111,,,,,,,,,,,,,-0.19702307806408534,0.6352971717672631,10.132976921935915,1.3582412688063984E10,4.677351412871974E-11,-10.33,53764
984636,302.746594,-9.929111,0,43.8556553501047,10.855071,-2.003412064366192,K23,noEBV,8.607834657781677,K23,g_r_PSDR2_noEBV,8.39556689767049,MZ/C20,,18.044751429651992,17.07676265073334,16.59945989807534,,17.2423000335693,,0.015595009713918372,0.00694246753497627,0.003624792841819271,,0.0209999997168779,MPPPMP,211121,0.0,PH,0.7871066509747617,0.06787903503811961,0.05184122818585383,0.05481244405089371,0.03836064175037113,,,,,,-2.003412064366192,0.009921742136219068,8.607834657781677,4.053541818422482E8,2.447672327229207E-11,-10.611246722147868,53778
4547352,183.524481,27.901473,0,41.10182829634054,10.337552,,,,7.681616550478194,K23,g_r_SDSSDR17_noEBV,8.13809437754821,MZ/C20,18.239185333251953,18.0212459564209,17.664104461669922,16.586933135986328,16.799911499023438,17.8204002380371,0.3239266574382782,0.01826946809887886,0.022219272330403328,0.03771668300032616,0.1993415355682373,0.0220180004835129,NNNNNP,111111,,,,,,,,,,,,,,,7.681616550478194,4.8041499066016406E7,,,53795
65826,314.694848,-52.807649,0,41.115,8.1417,0.22956816012259854,L19,FUV+WISE4,10.3195681601226,L19,SSFRLIKE,8.756257478169672,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,0.22956816012259854,1.6965558464456563,10.3195681601226,2.087219675821264E10,8.128305161640965E-11,-10.090000000000002,53902
165861,310.056582,50.987896,1,45.81847114392864,11.223509,,,,,,,,,,16.98330380306981,15.030325141998652,13.827891540426084,13.05487149164575,12.7746000289917,,0.0055169526245529964,0.0017128029114945908,0.0011140001305512163,0.0010060691161646615,0.00132399995345622,MPPPPP,211111,,,,,,,,,,,,,,,,,,,53914
1088647,150.832436,-2.558988,1,42.42457216288973,10.586211,,,,6.7942340600120215,K23,u_r_SDSSDR17_noEBV,7.889771896854575,MZ/C20,16.360858917236328,16.724143981933594,16.295324325561523,15.864964485168457,19.178659439086914,,0.06721672415733337,0.13024072349071503,0.04735451564192772,0.06594587117433548,3.9192347526550293,,NNNNNM,111112,,,,,,,,,,,,,,,6.7942340600120215,6226357.600033883,,,54015
1179793,328.574931,0.942128,0,45.44994346391931,11.154373,-2.0454619350352807,K23,noEBV,8.585234853032262,K23,u_r_SDSSDR17_noEBV,8.344840112437462,O3N2/C20,16.74915,15.99739,15.65404,15.52869,15.38095,15.3325004577637,0.00875976,0.003200858,0.003369033,0.004097704,0.009140433,0.00667499983683228,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-2.0454619350352807,0.009006126960311995,8.585234853032262,3.847998136372441E8,2.3404707177956665E-11,-10.630696788067542,54143
65880,315.131663,13.491826,1,42.9247,6.4755,,,,,,,,,,17.140861400879267,16.003052120993825,15.769261662136566,15.800664174851057,16.0167007446289,,0.004643402116260895,0.003264153257944303,0.0032208036608901733,0.005539926125119508,0.0108500001952052,MPPPPP,211111,,,,,,,,,,,,,,,,,,,54170
11942,48.119833,-35.587972,0,46.490734443582255,11.349546,-2.394455944501878,L19,WISE4,9.815544055498123,L19,W4W1,8.690145842724997,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-2.394455944501878,0.004032218478113595,9.815544055498123,6.5394926425618925E9,6.165950018614816E-13,-12.21,54299
3091794,31.130126,6.635972,0,49.442308738791624,11.90263,-0.4094342423312952,K23,noEBV,9.405413117998012,K23,u_r_SDSSDR17_noEBV,8.603884287528274,MZ/C20,16.77926,15.70868,15.10532,14.85154,14.58781,14.6398000717163,0.01065541,0.002893931,0.002954221,0.003150614,0.005778403,0.00250299996696413,SSSSSP,111111,0.0,PH,0.7829898514907073,0.06018328337619853,0.033360260594128194,0.08896179758584147,0.03450480695312449,,,,,,-0.4094342423312952,0.38955228637379424,9.405413117998012,2.543390928730697E9,1.5316256811854082E-10,-9.814847360329308,54332
4583986,150.184985,-19.754968,0,48.452044983097366,11.717131,-2.646681808960205,K23,noEBV,8.86557210334966,K23,g_r_PSDR2_noEBV,8.465670829922047,MZ/C20,,15.455433867523993,14.901564229035765,14.742018846805626,14.619867732205465,14.7880001068115,,8.596689551660801E-4,5.355016147581429E-4,4.171188110849652E-4,6.525853330395458E-4,0.00139099999796599,MPPPPP,211111,,,,,,,,,,,,,-2.646681808960205,0.002255891412616296,8.86557210334966,7.337905312169436E8,3.0742988859164585E-12,-11.512253912309864,54371
183516,196.730908,-18.807914,0,44.23900107444006,10.9270525,-2.6999030633832293,K23,noEBV,9.140321532454982,K23,g_r_PSDR2_noEBV,8.538145114138372,MZ/C20,,15.811298250289733,15.166606839140755,14.819381883607512,14.606775250491042,14.6577997207642,,0.001673726870301276,0.0013126809007368045,0.0011412693714577245,0.0017774894607331076,0.00284900004044175,MPPPPP,211111,4.0,PH,0.06257138352713361,0.24212102384340486,0.2614376833727313,0.11484303502863046,0.3190268742280998,,,,,,-2.6999030633832293,0.0019957077168183497,9.140321532454982,1.381406618557689E9,1.4446924533357496E-12,-11.840224595838212,54395
38572,182.168843,62.381664,0,47.05795575795258,11.455952,,,,7.462526215021552,K23,u_r_SDSSDR17_noEBV,,,16.641395568847656,16.541309356689453,16.268062591552734,15.808388710021973,20.147909782403964,18.6284008026123,0.05406685173511505,0.054550837725400925,0.04774446412920952,0.05123641714453697,0.07904036893475964,0.048140000551939,NNNNPP,111111,,,,,,,,,,,,,,,7.462526215021552,2.900856295818198E7,,,54550
1670258,206.562398,22.458229,0,42.433681774343135,10.587918,,,,,,,,,18.59632110595703,17.84217071533203,17.497947692871094,17.258947372436523,17.580623626708984,17.8264007568359,0.10127875208854675,0.06358414143323898,0.01999060809612274,0.02496311627328396,0.11582469940185547,0.0230340007692575,NNNNNP,111111,,,,,,,,,,,,,,,,,,,54563
4682510,74.458249,-7.855778,0,46.63776170853924,11.377144,,,,7.878043475814866,K23,g_r_PSDR2_noEBV,8.192980009697967,MZ/C20,,16.20157150275354,16.15086651605265,,15.621807543966165,15.9321002960205,,0.0035923652072282768,0.002842972034235592,,0.006595341527816298,0.0120289996266365,MPPMPP,211211,,,,,,,,,,,,,,,7.878043475814866,7.55167821287928E7,,,54832
12063,48.6396,39.7691,1,48.63729200790777,11.751841,,,,,,,,,24.63466,18.15119,17.61816,22.60269,22.52402,16.5690002441406,0.5458043,0.01867227,0.01775453,0.3131488,0.5598289,0.017748000100255,SSSSSP,111111,,,,,,,,,,,,,,,,,,,54874
38009,180.593754,29.861691,0,50.3501,9.2748,0.37028947786789085,L19,FUV+WISE4,10.03028947786789,L19,SSFRLIKE,8.773094578910342,O3N2/C20,15.112543106079102,14.009501457214355,13.434556007385254,13.135282516479492,12.878049850463867,13.0714998245239,0.00777743523940444,0.001762142637744546,0.0012529551750048995,0.002747237216681242,0.0050875176675617695,0.00118499994277954,NNNNNP,111111,0.0,SoDDA,0.9822,1.0E-4,0.0,0.0177,,,,,,,0.37028947786789085,2.3457918758656526,10.03028947786789,1.0722337617527126E10,2.1877616239495528E-10,-9.66,54903
12073,48.7083,40.266701,1,45.851732044786296,11.229768,,,,,,,,,17.38279151916504,16.421470642089844,16.142671585083008,16.498310089111328,16.31756019592285,,0.1237485483288765,0.0133099015802145,0.026235375553369522,0.15292349457740784,0.15276673436164856,,NNNNNM,111112,,,,,,,,,,,,,,,,,,,54905
1037109,207.848912,-6.069535,1,46.275035877186966,11.309146,-1.619453340426429,K23,noEBV,8.560731729426868,K23,u_r_SDSSDR17_noEBV,8.38262326122226,MZ/C20,16.969526290893555,16.20594024658203,15.829208374023438,15.513213157653809,15.5954008102417,15.6280002593994,0.03425094857811928,0.004764256067574024,0.006049386225640774,0.008859090507030487,0.027131052687764168,0.00622700015082955,NNNNNP,111111,0.0,PH,0.8166503174965329,0.05769886105163476,0.0415006352185002,0.04783610573284732,0.03631408050048477,,,,,,-1.619453340426429,0.024018543035785933,8.560731729426868,3.6369030946706814E8,6.604119606865905E-11,-10.180185069853296,54980
4118546,232.485979,58.443093,0,47.885635402720496,11.611009,,,,8.262695034696753,K23,u_r_SDSSDR17_noEBV,8.353201236832462,O3N2/C20,17.35763,16.43018,16.37045,16.30125,16.05458,,0.03260968,0.00723725,0.03538003,0.04432534,0.03292375,,SSSSSM,111112,0.0,SVM3d,,,,,,,,,,,,,8.262695034696753,1.8310282071456513E8,,,54998
66032,316.113642,-48.239517,1,50.5825,9.3176,-0.517804500370761,L19,FUV+WISE4,10.61219549962924,L19,SSFRLIKE,8.774972952760304,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.517804500370761,0.3035257211498968,10.61219549962924,4.094449317430753E10,7.413102413009172E-12,-11.13,55003
1063117,177.759927,-4.08201,1,49.36765174113857,11.888689,,,,8.688385132587277,K23,g_r_PSDR2_noEBV,8.417622033527904,MZ/C20,,16.28367128523469,15.83066893835036,,15.515661631475531,15.93630027771,,0.004407414616524597,0.004207799090546818,,0.005066600012166782,0.00830399990081787,MPPMPP,211211,,,,,,,,,,,,,,,8.688385132587277,4.87961022395234E8,,,55063
166546,278.513577,21.131674,0,49.3757081629791,11.890111,-0.22273652220516113,L19,FUV+WISE4,9.737263477794839,L19,SSFRLIKE,8.675634627109417,MZ/C20,16.99397,15.60241,14.72643,14.28001,13.81508,13.7677001953125,0.0138144,0.002984537,0.002522751,0.002465811,0.004097362,0.00233700009994209,SSSSSP,111111,3.0,PH,0.08106348059000372,0.10366895139022043,0.060008655004657054,0.7166567940677777,0.03860211894734103,,,,,,-0.22273652220516113,0.5987747495805429,9.737263477794839,5.460890619500755E9,1.0964781961431851E-10,-9.96,55090
12117,48.942402,-12.024346,0,44.560191227727216,10.987368,-0.27291463281837547,L19,FUV+WISE4,10.057085367181624,L19,SSFRLIKE,8.727818671567325,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.27291463281837547,0.5334397408720732,10.057085367181624,1.1404739430183868E10,4.677351412871983E-11,-10.33,55111
66063,316.280667,66.773028,0,41.710357420023826,10.451924,-0.025577776315741832,L19,FUV+WISE4,10.804422223684258,L19,SSFRLIKE,8.782017337933908,MZ/C20,,14.324973705811956,13.224962047399842,12.892656993154095,12.551836677044284,15.8647003173828,,0.0013306524604775514,8.704408143052284E-4,4.5044790616610204E-4,7.361726453282118E-4,0.0031530000269413,MPPPPP,211111,,,,,,,,,,,,,-0.025577776315741832,0.9428057524774291,10.804422223684258,6.374149183516157E10,1.4791083881682095E-11,-10.83,55129
1144012,134.499173,-0.410125,0,48.76348126489902,11.7754545,-2.850706953588456,S18,UVOIR-SED,8.261591997359083,S18,UVOIR-SED,8.43980972001516,O3N2/C20,18.340675354003906,17.528667449951172,17.153215408325195,17.001916885375977,16.602970123291016,17.1478996276855,0.06701867282390594,0.014844290912151337,0.03367164358496666,0.05554674565792084,0.05219615250825882,0.0224430002272129,NNNNNP,111111,0.0,SVM3d,,,,,,,,,,,-2.850706953588456,0.0014102400570913175,8.261591997359083,1.8263835941290584E8,7.721488857130334E-12,-11.112298950947539,55173
38712,182.558987,-30.078078,0,45.5558,6.5134,-0.4610645619553613,L19,FUV+WISE4,9.468935438044639,L19,SSFRLIKE,8.61870644243838,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.4610645619553613,0.34588795450953963,9.468935438044639,2.9439839503908253E9,1.174897554939529E-10,-9.93,55297
75619,94.529208,1.613278,0,41.05040895124245,10.327878,-3.4246891846133445,L19,WISE4,9.345310815386654,L19,W4W1,8.589483272653245,MZ/C20,,16.852022825881708,16.113061760380603,15.705532512111764,15.334488461132446,15.4589996337891,,0.00492004301207602,0.002798848435975821,0.0028531735462206348,0.002637532360834204,0.00583600020036101,MPPPPP,211111,,,,,,,,,,,,,-3.4246891846133445,3.7610647945371986E-4,9.345310815386654,2.214679141644492E9,1.6982436524617513E-13,-12.769999999999998,55366
12200,49.298625,37.137,0,48.9779,4.511,,,,,,,,,,15.826568911957205,16.99312931191415,,15.294910403696425,14.2007999420166,,0.0028120196518892564,0.002958295595177413,,0.0025569663586266626,0.00321800005622208,MPPMPP,211211,,,,,,,,,,,,,,,,,,,55522
38775,182.723336,-12.65505,0,46.7735,10.5546,-0.1210236443098423,L19,FUV+WISE4,10.758976355690157,L19,SSFRLIKE,8.780634208534103,MZ/C20,,18.376522606112452,17.95051442674307,17.437434891473547,17.092542142042106,16.4778995513916,,0.006595752755268595,0.004788427239971745,0.005184191122533067,0.005539926125119508,0.00661299983039498,MPPPPP,211111,2.0,PH,0.035315822686882985,0.2053943344199612,0.41480904114423695,0.16870715641888706,0.17577364533003184,,,,,,-0.1210236443098423,0.7567916918625189,10.758976355690157,5.74085206415302E10,1.3182567385564091E-11,-10.879999999999999,55676
12227,49.379313,38.026267,0,48.1391,6.9289,0.1210341954019821,L19,WISE4,10.431034195401983,L19,W4W1,8.764774941496956,MZ/C20,,16.567450844818325,15.701105642640037,15.250135650943635,14.971236441876849,15.0383996963501,,0.0017004985401076578,7.430837092481658E-4,5.322557170678889E-4,9.083826890081745E-4,0.00191700004506856,MPPPPP,211111,,,,,,,,,,,,,0.1210341954019821,1.3213996742240453,10.431034195401983,2.6979518549371933E10,4.897788193684452E-11,-10.31,55686
66208,317.311938,-63.29,0,48.0558,11.1471,0.09291182516620994,L19,FUV+WISE4,10.09291182516621,L19,SSFRLIKE,8.73245407453417,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,0.09291182516620994,1.2385450991183422,10.09291182516621,1.2385450991183422E10,1.0E-10,-10.0,55956
1053745,193.323633,-4.769707,1,42.239706602243736,10.551501,,,,8.224650823372897,K23,g_r_PSDR2_noEBV,8.289594570317426,MZ/C20,,17.133523464503085,16.614567235624605,16.446550391795043,16.292519669678875,16.5056991577148,,0.0051847852853719074,0.0037725788585082293,0.005087233455739122,0.006808841890898754,0.0110550001263618,MPPPPP,211111,,,,,,,,,,,,,,,8.224650823372897,1.6774547872262013E8,,,56032
1055093,191.623052,-4.666068,1,49.00943120986593,11.821545,,,,7.588200093523325,K23,u_r_SDSSDR17_noEBV,8.111973750766396,MZ/C20,18.86043930053711,18.156999588012695,17.829540252685547,17.62261962890625,17.882984161376953,,0.17821656167507172,0.03440428897738457,0.038232170045375824,0.0646333396434784,0.22026504576206207,,NNNNNM,111112,,,,,,,,,,,,,,,7.588200093523325,3.8743610816058174E7,,,56034
38849,182.962833,67.928639,0,42.10039514331998,10.525327,-0.9608887003067558,L19,FUV+WISE4,9.269111299693243,L19,SSFRLIKE,8.570763004250827,MZ/C20,16.62654,14.97497,14.46607,14.25587,14.20689,,0.01621184,0.002996049,0.002900917,0.003645188,0.0108454,,SSSSSM,000002,,,,,,,,,,,,,-0.9608887003067558,0.1094236758071108,9.269111299693243,1.8582806286845722E9,5.888436553555904E-11,-10.229999999999999,56076
48034,204.140334,44.599165,0,42.17915890540873,10.540121,-1.3225121866953007,L19,FUV+WISE4,9.9274878133047,L19,SSFRLIKE,8.708448177841206,O3N2/C20,16.60376,14.58643,13.7655,13.35679,13.05658,13.101900100708,0.01116075,0.002218671,0.001959588,0.001943724,0.002790366,0.00148099998477846,SSSSSP,111111,2.0,PH,0.019088807423155676,0.0742169206028985,0.7775437682257069,0.04526985339384457,0.08388065035439435,,,,,,-1.3225121866953007,0.04758694374753685,9.9274878133047,8.462288225292524E9,5.6234132519034904E-12,-11.25,56116
12332,49.688156,41.488721,0,49.594313932559736,11.93108,-0.8565736208267013,S18,UVOIR-SED,10.0434263791733,S18,UVOIR-SED,,,16.321884155273438,14.495247840881348,13.790542602539062,13.410600662231445,13.21065902709961,13.1440000534058,0.08632009476423264,0.004153017420321703,0.0021988796070218086,0.01921195536851883,0.006367781665176153,0.00192199996672571,NNNNNP,011111,,,,,,,,,,,,,-0.8565736208267013,0.13913179211179963,10.0434263791733,1.1051631082219164E10,1.2589254117941658E-11,-10.9,56124
2816824,187.657464,-37.141727,0,45.816861754807114,11.223225,-0.24338095995396902,L19,FUV+WISE4,9.386619040046032,L19,SSFRLIKE,8.59941840037756,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.24338095995396902,0.5709775595799818,9.386619040046032,2.4356733261213684E9,2.344228815319917E-10,-9.63,56132
12333,49.68876,43.239771,0,49.8676,6.9133,0.7566782830018373,L19,WISE4,10.736678283001838,L19,W4W1,8.779897111668797,MZ/C20,16.18342,14.5614,13.86722,13.42338,13.23652,,0.0178109,0.00289933,0.002593491,0.002631461,0.005815972,,SSSSSM,111112,3.0,PH,0.07192002582166267,0.10390181754028463,0.06250648996002589,0.7231340610122101,0.0385376056658166,,,,,,0.7566782830018373,5.710554530532022,10.736678283001838,5.453537238729217E10,1.0471285480508968E-10,-9.98,56135
12368,49.77927,-11.336567,1,44.9087668824521,11.052804,-0.6996828014678553,L19,FUV+WISE4,8.950317198532145,L19,SSFRLIKE,8.488347456274212,MZ/C20,,20.534520806977532,15.704715886825738,,,,,0.03292224462679094,0.0030956807217637433,,,,MPPMMM,211222,2.0,PH,0.020014949922357535,0.07446790860557449,0.7831364314059056,0.06016765872449443,0.06221305134166792,,,,,,-0.6996828014678553,0.19967201402137363,8.950317198532145,8.919021247508482E8,2.2387211385683353E-10,-9.65,56305
66291,317.833739,-64.025336,0,43.97521108534626,10.877548,-0.5400124174476261,L19,FUV+WISE4,10.609987582552373,L19,SSFRLIKE,8.774871944619791,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.5400124174476261,0.28839490434139864,10.609987582552373,4.073686300601123E10,7.079457843841397E-12,-11.149999999999999,56397
2793194,226.695042,-54.296833,0,41.61660590170168,10.434284,0.43637673073141,L19,WISE4,10.43637673073141,L19,W4W1,8.765136578608256,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,0.43637673073141,2.73134607409088,10.43637673073141,2.7313460740908836E10,9.999999999999986E-11,-10.0,56398
5057322,1.769226,27.024389,0,45.849049700469344,11.229199,,,,,,,,,19.640295028686523,17.941946029663086,17.54781150817871,17.420665740966797,16.863540649414062,19.2749004364014,0.6277731657028198,0.036468714475631714,0.03941209241747856,0.0594351552426815,0.20676307380199432,0.0544600002467632,NNNNNP,111111,,,,,,,,,,,,,,,,,,,56460
4272457,169.253146,21.893245,0,48.549231136803506,11.735339,,,,7.731107726527265,K23,u_r_SDSSDR17_noEBV,8.227950989519945,O3N2/C20,18.24331283569336,17.601612091064453,17.363996505737305,17.306659698486328,17.047000885009766,17.2210006713867,0.05092652514576912,0.009537388570606709,0.012113827280700207,0.017262013629078865,0.07179515063762665,0.0166170001029968,NNNNNP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,,,7.731107726527265,5.384033166252953E7,,,56471
38923,183.122583,-17.583778,0,43.04676848143549,10.703144,-1.452566328319487,K23,noEBV,9.023221186517738,K23,g_r_PSDR2_noEBV,8.50764795605291,MZ/C20,,16.395317608954386,15.708025835203724,15.294675261847443,15.072447702735403,15.0650997161865,,0.002555209793606195,0.0020457364717130187,0.0013967925807168487,0.0022206029418309525,0.00410099979490042,MPPPPP,211111,3.0,PH,0.03545838495569083,0.2596738112621836,0.17930329687769705,0.45570748054238785,0.06985702636204058,,,,,,-1.452566328319487,0.03527229123339255,9.023221186517738,1.0549240332289401E9,3.343585900250103E-11,-10.475787514837224,56535
3081757,158.498931,-27.451724,0,49.582497000578705,11.928804,-0.026366635813636706,L19,FUV+WISE4,9.953633364186365,L19,FIXEDUL,8.713042978305868,MZ/C20,,14.777911611074035,14.01036469278114,13.663569252484013,13.288009290483423,13.2910003662109,,7.059795686021232E-4,7.089881325176648E-4,6.271931875196226E-4,5.911536889438179E-4,0.00108600000385195,MPPPPP,211111,,,,,,,,,,,,,-0.026366635813636706,0.9410947793003568,9.953633364186365,8.98738536975323E9,1.0471285480508964E-10,-9.98,56583
3081760,158.598903,-26.998667,0,50.46244751238002,12.093534,,,,,,,,,,16.12452695324495,15.35052271970084,14.929570272677779,14.656927561424334,14.6985998153687,,0.0025423196192103496,0.0021841246514490518,0.001577577696267262,0.0021491004595299633,0.00399699993431568,MPPPPP,211111,,,,,,,,,,,,,,,,,,,56610
2800408,211.940531,-58.700732,0,45.37860342729229,11.141002,,,,,,,,,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,,,,,56628
66331,318.043444,-57.278032,0,44.8745,8.8862,-0.4853295278230881,L19,FUV+WISE4,9.884670472176913,L19,SSFRLIKE,8.702052628473133,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.4853295278230881,0.3270924141425955,9.884670472176913,7.667794625056311E9,4.26579518801592E-11,-10.370000000000001,56632
4683398,76.351376,-8.986472,0,42.27132048625527,10.557477,,,,8.51315300169965,K23,g_r_PSDR2_noEBV,8.369519011245602,MZ/C20,,16.38441093908805,15.911697163219461,15.644025430387488,15.476586835513864,16.0673999786377,,0.004164486022790171,0.003458698638426698,0.0033157411313419006,0.005191477467999298,0.0113669997081161,MPPPPP,211111,,,,,,,,,,,,,,,8.51315300169965,3.2595151330993015E8,,,56637
4187249,135.847119,21.890166,0,47.95381368283811,11.623812,-3.2681409194870037,S18,UVOIR-SED,8.034124761853766,S18,UVOIR-SED,8.433086173516989,O3N2/C20,19.26971,18.22299,17.72577,17.42243,17.226,17.800199508667,0.03869207,0.009834071,0.01155615,0.01530396,0.05821869,0.0266249999403954,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-3.2681409194870037,5.393355909870243E-4,8.034124761853766,1.081744664631333E8,4.985793862647191E-12,-11.302265681340769,56638
35055,171.186118,53.743014,0,48.38063394498196,11.703759,-2.368187657493569,S18,UVOIR-SED,8.89738213313857,S18,UVOIR-SED,8.609426463413328,O3N2/C20,16.79282569885254,15.626730918884277,15.098849296569824,14.89354133605957,15.07516860961914,15.194299697876,0.15809091925621033,0.007631693966686726,0.02711501531302929,0.008315381594002247,0.04560023546218872,0.00646799989044666,NNNNNP,111111,0.0,SVM3d,,,,,,,,,,,-2.368187657493569,0.004283633857195767,8.89738213313857,7.895545364195434E8,5.42538059070765E-12,-11.26556979063214,56688
4003747,204.909659,42.545757,0,43.32816568294553,10.7560625,,,,7.876415135998124,K23,u_r_SDSSDR17_noEBV,8.408855881242046,O3N2/C20,18.75854,17.80408,17.42867,17.22832,17.19064,17.3057994842529,0.02771191,0.006769222,0.006916852,0.008376905,0.02278675,0.0187040008604527,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,,,7.876415135998124,7.523417032855581E7,,,56769
12471,50.050773,41.366943,0,50.204,7.9576,-1.4170485958762136,L19,FUV+WISE4,10.332951404123786,L19,SSFRLIKE,8.75738253142571,MZ/C20,15.96567153930664,13.957280158996582,13.02721881866455,12.505294799804688,12.167134284973145,12.1491003036499,0.03055023029446602,0.006177256349474192,8.201905875466764E-4,5.86661568377167E-4,0.0019851429387927055,8.60999978613108E-4,NNNNNP,000011,,,,,,,,,,,,,-1.4170485958762136,0.03827819091022278,10.332951404123786,2.1525408602343853E10,1.7782794100389228E-12,-11.75,56833
183945,203.741334,-34.217347,0,50.75582120234105,12.148445,-1.4352778790918628,L19,FUV+WISE4,9.264722120908136,L19,SSFRLIKE,8.569670416614885,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-1.4352778790918628,0.03670473736632697,9.264722120908136,1.8395945781644928E9,1.9952623149688857E-11,-10.7,56934
66389,318.552489,2.178019,0,47.6431,8.7762,0.8788536207233651,L19,FUV+WISE4,10.418853620723366,L19,SSFRLIKE,8.763935194651257,MZ/C20,15.63975,14.07391,13.27605,12.83323,12.48466,15.3112001419067,0.01699018,0.002825244,0.002037235,0.002043651,0.002523931,0.00534499995410442,SSSSSP,111111,,,,,,,,,,,,,0.8788536207233651,7.5657784691791266,10.418853620723366,2.623334197624754E10,2.8840315031265977E-10,-9.540000000000001,57007
184013,203.957391,-34.242324,0,48.33499619545589,11.695224,,,,9.167375813378417,K23,u_r_SDSSDR17_noEBV_median,8.545086248836752,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,9.167375813378417,1.4701979517997153E9,,,57068
